trip_id	customer_id	flight_number	airline_id	aircraft	airport_src	airport_dst	departure_time	departure_date	flight_duration	travel_class	seat_number	price
157	7013174	EP1245	2923	100	4331	2050	12:45	20/04/2014	01:36	economy	5H	79
157	7013174	EP1245	2923	100	2050	4331	12:45	27/04/2014	01:36	business	12I	479
158	7013174	IR1830	2922	100	2121	2136	18:30	23/07/2014	01:11	business	23B	450
158	7013174	IR1345	2922	100	2136	2121	13:45	01/08/2014	01:11	economy	2C	50
159	7013174	GF2200	2638	320	4330	2057	22:00	04/05/2015	01:46	business	27B	491
159	7013174	GF0900	2638	320	2057	4330	09:00	24/05/2015	01:46	economy	10J	91
160	7013174	EP2030	2923	100	2106	4331	20:30	17/10/2017	01:56	economy	2I	104
160	7013174	EP2015	2923	100	4331	2106	20:15	06/11/2017	01:56	economy	4E	104
161	7013174	IR0830	2922	100	2166	2134	08:30	14/02/2018	01:03	economy	10I	40
161	7013174	IR2045	2922	100	2134	2166	20:45	26/02/2018	01:03	business	41E	440
162	7013174	IR1545	2922	AB6	4330	580	15:45	11/11/2018	05:34	business	23A	766
162	7013174	IR0845	2922	AB6	580	4330	08:45	23/11/2018	05:34	business	27A	766
163	7013174	IR1900	2922	AB6	4330	687	19:00	22/12/2018	05:12	economy	1J	340
163	7013174	IR0730	2922	AB6	687	4330	07:30	04/01/2019	05:12	business	18A	740
164	9799148	S21200	241	AT7	3135	3131	12:00	13/04/2011	00:48	business	17D	422
164	9799148	S21315	241	AT7	3131	3135	13:15	01/05/2011	00:48	business	35C	422
165	9799148	IX1245	569	738	3153	2191	12:45	24/10/2018	04:09	economy	9J	264
165	9799148	IX1945	569	738	2191	3153	19:45	02/11/2018	04:09	business	25I	664
166	9799148	S20730	241	738	2997	3001	07:30	27/12/2018	00:57	business	41E	432
166	9799148	S20745	241	738	3001	2997	07:45	18/01/2019	00:57	business	21D	432
167	8195023	KE1215	3163	739	4381	3930	12:15	23/03/2016	01:53	business	12A	500
167	8195023	KE1145	3163	739	3930	4381	11:45	20/04/2016	01:53	business	25B	500
168	8195023	NH2100	324	738	2359	3409	21:00	01/12/2017	00:53	business	40J	428
168	8195023	NH2000	324	738	3409	2359	20:00	10/12/2017	00:53	business	41F	428
169	8195023	NH1730	324	737	3942	2387	17:30	08/12/2018	02:35	economy	3A	151
169	8195023	NH1730	324	737	2387	3942	17:30	17/12/2018	02:35	economy	8I	151
170	8195023	JL1730	2987	773	2279	340	17:30	31/12/2018	12:09	economy	7E	843
170	8195023	JL0600	2987	773	340	2279	06:00	25/01/2019	12:09	economy	9I	843
171	1910557	W32030	20976	73G	263	260	20:30	07/01/2017	01:04	business	14C	441
171	1910557	W31530	20976	73G	260	263	15:30	25/01/2017	01:04	business	22D	441
172	1910557	W32215	20976	73G	273	1059	22:15	16/10/2018	02:46	economy	1F	165
172	1910557	W32100	20976	73G	1059	273	21:00	13/11/2018	02:46	business	30G	565
173	1910557	W31330	20976	CR9	273	269	13:30	07/12/2018	01:17	business	23C	457
173	1910557	W32000	20976	CR9	269	273	20:00	22/12/2018	01:17	business	43D	457
174	1910557	W31330	20976	CR9	273	269	13:30	28/12/2018	01:17	business	20C	457
174	1910557	W31215	20976	CR9	269	273	12:15	02/01/2019	01:17	business	32D	457
175	0642178	OR1245	1299	763	580	4167	12:45	04/04/2012	09:31	business	42E	1053
175	0642178	OR0630	1299	763	4167	580	06:30	05/05/2012	09:31	economy	9B	653
176	3309772	OS1400	491	320	1613	1555	14:00	10/01/2013	01:28	economy	6E	70
176	3309772	OS0945	491	100	1555	1613	09:45	08/02/2013	01:28	business	36B	470
177	3309772	OS1600	491	320	1613	3941	16:00	11/05/2014	02:05	economy	10H	115
177	3309772	OS0845	491	321	3941	1613	08:45	17/05/2014	02:05	business	20D	515
178	3309772	SX1030	18543	D38	1613	1676	10:30	11/11/2014	01:21	economy	8D	62
178	3309772	SX1230	18543	D38	1676	1613	12:30	02/12/2014	01:21	economy	5J	62
179	3309772	AY1945	2350	319	1612	351	19:45	11/12/2018	01:09	business	14H	447
179	3309772	AY0645	2350	319	351	1612	06:45	06/01/2019	01:09	business	39I	447
180	3448554	LA0630	3200	319	2650	2664	06:30	07/09/2016	01:16	economy	8J	55
180	3448554	LA1300	3200	319	2664	2650	13:00	04/10/2016	01:16	business	33F	455
181	3448554	LA1145	3200	320	2650	2442	11:45	13/02/2017	01:55	economy	4B	103
181	3448554	LA1400	3200	320	2442	2650	14:00	18/02/2017	01:55	business	18C	503
182	3448554	LA1800	3200	320	2649	2651	18:00	28/09/2017	00:54	economy	1F	29
182	3448554	LA1545	3200	319	2651	2649	15:45	04/10/2017	00:54	economy	6B	29
183	3448554	LA2030	3200	320	2665	2647	20:30	24/03/2018	02:06	economy	1D	116
183	3448554	LA1430	3200	320	2647	2665	14:30	17/04/2018	02:06	economy	10I	116
184	3448554	LA1545	3200	319	2651	2649	15:45	02/05/2018	00:54	business	15D	429
184	3448554	LA1800	3200	320	2649	2651	18:00	13/05/2018	00:54	business	37D	429
185	9071178	AT1515	4248	73G	1074	1273	15:15	28/06/2015	02:13	business	16D	524
185	9071178	AT1345	4248	738	1273	1074	13:45	13/07/2015	02:13	business	27E	524
186	9071178	FR1830	4296	738	5673	355	18:30	21/04/2018	02:48	economy	7I	167
186	9071178	FR1145	4296	738	355	5673	11:45	28/04/2018	02:48	business	29J	567
187	9071178	VY2030	2439	320	1080	1218	20:30	15/06/2018	01:39	economy	6E	83
187	9071178	VY1000	2439	320	1218	1080	10:00	08/07/2018	01:39	economy	3G	83
188	9071178	VY2030	2439	320	1080	1218	20:30	04/10/2018	01:39	business	35C	483
188	9071178	VY0815	2439	320	1218	1080	08:15	13/10/2018	01:39	business	31E	483
189	9071178	EK0915	2183	77W	1074	2188	09:15	26/12/2018	08:03	economy	5A	547
189	9071178	EK0845	2183	77W	2188	1074	08:45	09/01/2019	08:03	economy	9G	547
190	1522651	SV1015	4533	AB6	4331	2074	10:15	09/08/2013	03:21	economy	9F	207
190	1522651	SV1015	4533	AB6	2074	4331	10:15	07/09/2013	03:21	business	17D	607
191	1522651	IR1345	2922	320	2157	4331	13:45	06/04/2018	01:44	business	30D	489
191	1522651	IR1330	2922	100	4331	2157	13:30	04/05/2018	01:44	economy	2E	89
192	1522651	EP2230	2923	100	2157	2188	22:30	07/10/2018	01:11	business	23G	449
192	1522651	EP2100	2923	100	2188	2157	21:00	21/10/2018	01:11	business	12F	449
193	1522651	W51830	3370	AB6	4330	1701	18:30	08/12/2018	03:02	economy	1B	183
193	1522651	W51145	3370	AB6	1701	4330	11:45	24/12/2018	03:02	business	32G	583
194	6149906	WF1345	5439	DH4	636	663	13:45	25/11/2011	02:01	business	24G	509
194	6149906	WF2245	5439	DH4	663	636	22:45	25/12/2011	02:01	economy	2D	109
195	6149906	DY1245	3737	733	644	679	12:45	05/08/2016	01:50	economy	8I	96
195	6149906	DY2200	3737	733	679	644	22:00	11/08/2016	01:50	business	41B	496
196	1553603	AY2015	2350	E90	421	429	20:15	12/10/2014	00:56	economy	3B	32
196	1553603	AY0900	2350	E70	429	421	09:00	19/10/2014	00:56	business	17I	432
197	1553603	AY1630	2350	AT7	437	421	16:30	29/01/2015	01:19	business	14G	459
197	1553603	AY2130	2350	AT7	421	437	21:30	08/02/2015	01:19	economy	3C	59
198	1553603	AY2145	2350	E70	421	1665	21:45	29/06/2017	02:58	economy	3C	179
198	1553603	AY1930	2350	E90	1665	421	19:30	12/07/2017	02:58	business	14B	579
199	1553603	SK1345	4319	717	421	737	13:45	22/10/2017	00:59	business	23B	435
199	1553603	SK2000	4319	717	737	421	20:00	20/11/2017	00:59	economy	4B	35
200	1553603	AY0915	2350	343	421	3077	09:15	28/12/2017	10:12	economy	2G	703
200	1553603	AY1345	2350	343	3077	421	13:45	11/01/2018	10:12	business	15D	1103
201	1553603	BA1130	1355	E90	421	478	11:30	11/12/2018	02:45	business	12E	563
201	1553603	BA0945	1355	E90	478	421	09:45	24/12/2018	02:45	business	42A	563
202	1553603	W21345	18553	SF3	421	448	13:45	31/12/2018	00:45	business	36I	419
202	1553603	W21045	18553	SF3	448	421	10:45	06/01/2019	00:45	economy	3E	19
203	4156182	AD2115	13983	E90	2597	2610	21:15	18/06/2015	00:49	economy	4A	24
203	4156182	AD2230	13983	E90	2610	2597	22:30	14/07/2015	00:49	business	21C	424
204	4156182	O60745	3764	318	2531	2590	07:45	14/01/2016	02:21	economy	5C	134
204	4156182	O61615	3764	318	2590	2531	16:15	02/02/2016	02:21	economy	4I	134
205	4156182	AD0945	13983	E95	2548	2578	09:45	03/09/2018	02:03	business	14F	512
205	4156182	AD1145	13983	E90	2578	2548	11:45	30/09/2018	02:03	business	42H	512
206	4156182	O60800	3764	318	2564	6034	08:00	09/12/2018	02:56	economy	8G	176
206	4156182	O61230	3764	318	6034	2564	12:30	16/12/2018	02:56	economy	10F	176
207	7098389	TU0745	4870	320	302	287	07:45	10/05/2013	02:31	economy	3F	146
207	7098389	TU0730	4870	320	287	302	07:30	21/05/2013	02:31	business	17B	546
208	7098389	FR1430	4296	738	304	5673	14:30	09/06/2018	02:46	business	34G	564
208	7098389	FR0645	4296	738	5673	304	06:45	06/07/2018	02:46	economy	8E	164
209	7098389	SN1430	1531	332	302	2997	14:30	07/10/2018	09:02	business	19I	1018
209	7098389	SN1145	1531	332	2997	302	11:45	18/10/2018	09:02	business	28D	1018
210	7098389	VY0645	2439	320	302	1225	06:45	28/11/2018	02:11	business	15D	522
210	7098389	VY2230	2439	320	1225	302	22:30	26/12/2018	02:11	business	27B	522
211	7098389	4U2000	2548	319	302	350	20:00	31/12/2018	01:01	business	14D	437
211	7098389	4U0930	2548	319	350	302	09:30	28/01/2019	01:01	economy	6A	37
212	7839957	G91600	329	320	4331	2191	16:00	02/04/2018	02:05	business	43A	514
212	7839957	G91045	329	320	2191	4331	10:45	25/04/2018	02:05	business	30G	514
213	7839957	IR2030	2922	100	2157	2106	20:30	13/09/2018	00:43	business	21G	416
213	7839957	IR1915	2922	100	2106	2157	19:15	26/09/2018	00:43	economy	4A	16
214	7839957	SV1000	4533	AB6	2157	2074	10:00	06/10/2018	02:13	business	24J	525
214	7839957	SV1000	4533	AB6	2074	2157	10:00	26/10/2018	02:13	business	34F	525
215	7839957	TK0630	4951	319	2162	1701	06:30	24/12/2018	02:23	economy	3F	137
215	7839957	TK0615	4951	319	1701	2162	06:15	10/01/2019	02:23	economy	10B	137
216	7342932	4G1830	2524	YK2	2988	6140	18:30	03/09/2011	02:32	economy	2I	148
216	7342932	4G1500	2524	YK2	6140	2988	15:00	09/09/2011	02:32	economy	2C	148
217	7342932	TK1500	4951	738	4078	1701	15:00	31/10/2014	05:41	business	19A	776
217	7342932	TK0600	4951	738	1701	4078	06:00	10/11/2014	05:41	business	44C	776
218	7342932	U61915	5234	320	2968	2983	19:15	13/09/2017	02:34	business	29J	549
218	7342932	U60900	5234	320	2983	2968	09:00	22/09/2017	02:34	business	29B	549
219	7342932	UR2215	15814	AT7	2974	4078	22:15	24/10/2017	01:36	economy	3G	79
219	7342932	UR0745	15814	AT7	4078	2974	07:45	19/11/2017	01:36	economy	9D	79
220	9429551	ZH0630	4611	737	3364	6387	06:30	08/06/2017	01:56	business	42J	504
220	9429551	ZH1830	4611	737	6387	3364	18:30	30/06/2017	01:56	business	22F	504
221	9429551	G51545	15837	CR9	7898	3393	15:45	10/10/2017	02:04	economy	3H	113
221	9429551	G51400	15837	CR9	3393	7898	14:00	24/10/2017	02:04	business	39J	513
222	9429551	HU1330	2660	738	4120	3369	13:30	23/08/2018	02:58	business	30G	579
222	9429551	HU1330	2660	738	3369	4120	13:30	14/09/2018	02:58	economy	9H	179
223	9429551	BX0830	5982	734	3376	2372	08:30	06/11/2018	02:18	economy	1E	131
223	9429551	BX2100	5982	734	2372	3376	21:00	04/12/2018	02:18	business	32D	531
224	8988846	WJ0730	5399	DHT	5461	188	07:30	21/03/2010	00:42	economy	6G	14
224	8988846	WJ0600	5399	DHT	188	5461	06:00	28/03/2010	00:42	economy	5F	14
225	8988846	AC2115	330	319	146	1754	21:15	03/11/2010	03:46	economy	7A	237
225	8988846	AC2115	330	319	1754	146	21:15	24/11/2010	03:46	business	42G	637
226	8988846	EY2100	2222	77W	193	2179	21:00	12/10/2012	14:20	economy	10I	1001
226	8988846	EY1330	2222	77W	2179	193	13:30	25/10/2012	14:20	economy	3D	1001
227	8988846	AC1045	330	DH1	133	193	10:45	01/06/2013	00:55	business	30A	430
227	8988846	AC1900	330	DH1	193	133	19:00	23/06/2013	00:55	economy	10B	30
228	8988846	MO1800	502	AT4	50	5534	18:00	06/09/2016	00:41	business	29E	413
228	8988846	MO2200	502	AT4	5534	50	22:00	19/09/2016	00:41	business	19C	413
229	8988846	AA1200	24	737	178	3731	12:00	07/12/2017	03:03	economy	8E	185
229	8988846	AA0745	24	737	3731	178	07:45	12/12/2017	03:03	business	20E	585
230	4322680	ZI1015	21	319	1382	1626	10:15	18/04/2016	02:28	economy	4I	142
230	4322680	ZI1315	21	319	1626	1382	13:15	06/05/2016	02:28	economy	6H	142
231	4322680	U21230	2297	319	1423	1551	12:30	07/04/2018	01:02	economy	1A	39
231	4322680	U21415	2297	319	1551	1423	14:15	20/04/2018	01:02	economy	8A	39
232	4322680	LH2245	3320	319	1354	340	22:45	12/08/2018	01:23	business	35C	464
232	4322680	LH1645	3320	321	340	1354	16:45	23/08/2018	01:23	business	31H	464
233	2344694	AY1700	2350	319	453	421	17:00	12/10/2014	01:21	business	22D	462
233	2344694	AY0945	2350	320	421	453	09:45	11/11/2014	01:21	economy	3D	62
234	2344694	MH1145	3378	321	421	507	11:45	23/03/2015	02:47	economy	8I	166
234	2344694	MH0600	3378	320	507	421	06:00	05/04/2015	02:47	economy	9F	166
235	2344694	AY1700	2350	333	421	3393	17:00	01/11/2017	08:51	economy	9C	605
235	2344694	AY1830	2350	333	3393	421	18:30	16/11/2017	08:51	business	13G	1005
236	2220971	AV2200	515	ER4	2738	2709	22:00	07/11/2016	01:26	business	33H	467
236	2220971	AV1700	515	ER4	2709	2738	17:00	01/12/2016	01:26	business	12C	467
237	5714451	LH1115	3320	319	340	3989	11:15	13/01/2015	04:29	economy	10E	289
237	5714451	LH1515	3320	319	3989	340	15:15	23/01/2015	04:29	business	32G	689
238	5714451	LO1015	3210	CR7	346	674	10:15	04/01/2016	01:13	economy	10G	51
238	5714451	LO1130	3210	CR7	674	346	11:30	11/01/2016	01:13	business	12A	451
239	5714451	XQ2200	4573	738	351	1706	22:00	13/11/2018	02:52	business	25G	572
239	5714451	XQ0615	4573	738	1706	351	06:15	09/12/2018	02:52	economy	8F	172
240	5714451	W61115	5461	320	373	671	11:15	25/12/2018	01:30	business	43A	472
240	5714451	W60930	5461	320	671	373	09:30	10/01/2019	01:30	business	39E	472
241	4604252	PC0900	3926	738	4317	6105	09:00	31/05/2015	01:55	economy	4H	102
241	4604252	PC1215	3926	738	6105	4317	12:15	20/06/2015	01:55	economy	1F	102
242	4604252	UN0715	5067	734	1715	4029	07:15	19/10/2015	03:13	economy	1J	197
242	4604252	UN1130	5067	734	4029	1715	11:30	06/11/2015	03:13	economy	1H	197
243	9118141	Y41515	5325	320	1824	1816	15:15	18/11/2016	02:05	economy	10C	114
243	9118141	Y41600	5325	320	1816	1824	16:00	10/12/2016	02:05	economy	9J	114
244	9118141	VS1530	5347	744	1852	502	15:30	30/12/2016	10:25	business	41D	1118
244	9118141	VS1800	5347	744	502	1852	18:00	25/01/2017	10:25	economy	3D	718
245	9118141	US1030	5265	319	1800	3876	10:30	29/12/2018	02:39	economy	9C	156
245	9118141	US2230	5265	319	3876	1800	22:30	08/01/2019	02:39	economy	8H	156
246	1878921	IB0845	2822	AT7	1074	1246	08:45	26/12/2018	01:39	business	23H	483
246	1878921	IB1100	2822	AT7	1246	1074	11:00	21/01/2019	01:39	economy	1H	83
247	5187737	9R1215	4691	AT5	7355	2709	12:15	15/12/2015	00:56	economy	2C	32
247	5187737	9R1200	4691	AT5	2709	7355	12:00	13/01/2016	00:56	business	36G	432
248	5187737	LA1130	3200	320	2709	2739	11:30	24/06/2017	00:43	business	43A	415
248	5187737	LA0845	3200	320	2739	2709	08:45	09/07/2017	00:43	business	36F	415
249	5187737	AV1045	515	AT7	2709	2733	10:45	15/07/2018	00:41	economy	2E	13
249	5187737	AV1545	515	AT7	2733	2709	15:45	01/08/2018	00:41	business	19A	413
250	0155550	JL0845	2987	788	421	2279	08:45	29/09/2018	10:14	business	14H	1104
250	0155550	JL1730	2987	788	2279	421	17:30	29/10/2018	10:14	business	13B	1104
251	0155550	AY0830	2350	320	421	1590	08:30	30/12/2018	04:31	business	26F	690
251	0155550	AY1600	2350	320	1590	421	16:00	10/01/2019	04:31	economy	3H	290
252	9294377	ZI2030	21	320	293	1386	20:30	09/05/2014	02:43	economy	7I	161
252	9294377	ZI2030	21	320	1386	293	20:30	26/05/2014	02:43	economy	2H	161
253	9294377	ZB1430	220	320	7447	478	14:30	07/07/2014	03:11	business	32F	594
253	9294377	ZB1930	220	321	478	7447	19:30	20/07/2014	03:11	economy	4F	194
254	9294377	UG1100	5085	CR9	295	1157	11:00	29/08/2017	00:54	business	36H	429
254	9294377	UG2000	5085	CR9	1157	295	20:00	22/09/2017	00:54	economy	8F	29
255	9294377	FS2200	4513	319	293	1157	22:00	02/11/2017	00:49	business	34G	423
255	9294377	FS1730	4513	319	1157	293	17:30	14/11/2017	00:49	business	41I	423
256	9294377	TU1845	4870	736	286	1354	18:45	18/07/2018	01:39	economy	4H	83
256	9294377	TU1415	4870	736	1354	286	14:15	10/08/2018	01:39	economy	9I	83
257	9294377	TU2030	4870	736	286	1353	20:30	06/11/2018	01:42	economy	3B	87
257	9294377	TU1545	4870	736	1353	286	15:45	03/12/2018	01:42	economy	1C	87
258	4690442	VA1030	5360	F50	6235	3351	10:30	15/03/2018	00:58	business	40H	433
258	4690442	VA0930	5360	F50	3351	6235	09:30	01/04/2018	00:58	economy	8G	33
259	4690442	VA0815	5360	E90	3361	4052	08:15	04/08/2018	01:42	economy	6G	87
259	4690442	VA0745	5360	E90	4052	3361	07:45	11/08/2018	01:42	economy	1B	87
260	4690442	TL2015	338	E70	4319	3345	20:15	24/08/2018	01:18	business	31A	458
260	4690442	TL1800	338	E70	3345	4319	18:00	01/09/2018	01:18	business	42F	458
261	4690442	JQ1115	3052	320	3339	4291	11:15	16/09/2018	02:05	business	39G	514
261	4690442	JQ2030	3052	320	4291	3339	20:30	03/10/2018	02:05	business	32H	514
262	4690442	VA1500	5360	E90	3361	4010	15:00	10/12/2018	03:12	economy	7F	196
262	4690442	VA0945	5360	E90	4010	3361	09:45	19/12/2018	03:12	business	30B	596
263	2966445	AT1200	4248	738	1074	1665	12:00	05/07/2016	02:47	business	33F	565
263	2966445	AT0600	4248	738	1665	1074	06:00	20/07/2016	02:47	economy	1F	165
264	2966445	AT1900	4248	738	1074	1044	19:00	15/11/2018	03:22	economy	1B	208
264	2966445	AT0945	4248	738	1044	1074	09:45	16/12/2018	03:22	business	42E	608
265	2966445	AT1700	4248	738	1074	888	17:00	28/12/2018	05:43	business	41F	778
265	2966445	AT1700	4248	738	888	1074	17:00	03/01/2019	05:43	economy	1D	378
266	8962290	W60845	5461	320	664	671	08:45	27/02/2018	01:53	business	32I	500
266	8962290	W61130	5461	320	671	664	11:30	21/03/2018	01:53	economy	9D	100
267	7935458	WB1545	4292	739	1701	1165	15:45	03/01/2013	06:26	economy	1F	430
267	7935458	WB0745	4292	739	1165	1701	07:45	02/02/2013	06:26	economy	6B	430
268	7935458	TK0600	4951	320	1701	9044	06:00	07/07/2014	01:41	business	27F	485
268	7935458	TK1615	4951	320	9044	1701	16:15	21/07/2014	01:41	economy	8C	85
269	7935458	PC1930	3926	738	1685	5780	19:30	30/01/2015	00:49	business	35D	423
269	7935458	PC0900	3926	738	5780	1685	09:00	04/02/2015	00:49	business	27B	423
270	7935458	TK1830	4951	738	1685	1682	18:30	20/07/2015	01:00	business	11J	436
270	7935458	TK1130	4951	738	1682	1685	11:30	27/07/2015	01:00	business	44I	436
271	7935458	TK1545	4951	321	1688	2988	15:45	05/07/2018	03:09	business	12D	592
271	7935458	TK1615	4951	321	2988	1688	16:15	21/07/2018	03:09	business	20H	592
272	7935458	PC1830	3926	738	4317	2922	18:30	24/09/2018	02:40	economy	8B	157
272	7935458	PC1000	3926	738	2922	4317	10:00	14/10/2018	02:40	economy	6C	157
273	7935458	U20615	2297	320	1706	502	06:15	08/12/2018	03:41	economy	4G	231
273	7935458	U22000	2297	320	502	1706	20:00	17/12/2018	03:41	business	30E	631
274	7935458	XQ1545	4573	738	1706	1689	15:45	25/12/2018	01:38	economy	4F	82
274	7935458	XQ1730	4573	738	1689	1706	17:30	05/01/2019	01:38	business	40H	482
275	6504675	PZ1200	5156	320	3988	2560	12:00	29/11/2012	02:58	economy	10G	179
275	6504675	PZ2245	5156	320	2560	3988	22:45	21/12/2012	02:58	economy	2H	179
276	6504675	LA1415	3200	320	2442	2496	14:15	18/01/2013	03:05	business	20G	587
276	6504675	LA0600	3200	320	2496	2442	06:00	28/01/2013	03:05	economy	9C	187
277	6504675	AR1745	412	E90	2455	2442	17:45	08/01/2018	01:41	economy	3D	86
277	6504675	AR1345	412	E90	2442	2455	13:45	19/01/2018	01:41	business	21D	486
278	6504675	AR1200	412	737	3988	2513	12:00	26/07/2018	02:07	economy	5B	117
278	6504675	AR1830	412	737	2513	3988	18:30	02/08/2018	02:07	business	15B	517
279	6504675	AR0915	412	737	2509	2487	09:15	03/12/2018	01:26	business	21J	468
279	6504675	AR1115	412	737	2487	2509	11:15	18/12/2018	01:26	economy	2D	68
280	6504675	AR1015	412	E90	2488	2442	10:15	28/12/2018	02:17	business	23I	529
280	6504675	AR1815	412	E90	2442	2488	18:15	03/01/2019	02:17	economy	7E	129
281	3881672	U21245	2297	319	1665	1519	12:45	20/03/2010	01:30	economy	7B	73
281	3881672	U21545	2297	319	1519	1665	15:45	31/03/2010	01:30	economy	4I	73
282	3881672	U21630	2297	319	1665	1206	16:30	10/04/2017	01:33	business	37D	477
282	3881672	U21315	2297	319	1206	1665	13:15	01/05/2017	01:33	business	13A	477
283	3881672	LX1815	4559	319	1665	2948	18:15	10/10/2017	03:13	business	26E	596
283	3881672	LX1445	4559	319	2948	1665	14:45	18/10/2017	03:13	business	21F	596
284	3881672	LX1915	4559	100	1678	1739	19:15	06/10/2018	01:41	economy	2I	85
284	3881672	LX2030	4559	100	1739	1678	20:30	22/10/2018	01:41	economy	4H	85
285	3881672	QR1600	4091	788	1678	11051	16:00	07/11/2018	06:05	economy	2B	404
285	3881672	QR2000	4091	788	11051	1678	20:00	12/11/2018	06:05	business	11I	804
286	3881672	LX2130	4559	343	1678	3406	21:30	14/12/2018	11:44	business	16D	1213
286	3881672	LX1600	4559	343	3406	1678	16:00	04/01/2019	11:44	economy	10I	813
287	7075007	AY1015	2350	320	438	428	10:15	26/10/2010	00:40	business	42I	413
287	7075007	AY1015	2350	319	428	438	10:15	19/11/2010	00:40	business	43J	413
288	7075007	AY0830	2350	320	421	1590	08:30	04/07/2018	04:31	economy	1J	290
288	7075007	AY1815	2350	320	1590	421	18:15	17/07/2018	04:31	business	37H	690
289	7075007	2N1545	3652	SF3	448	435	15:45	30/10/2018	00:49	business	11A	423
289	7075007	2N1145	3652	SF3	435	448	11:45	29/11/2018	00:49	business	30B	423
290	8148313	UA0915	5209	73G	2305	2246	09:15	25/05/2011	03:48	business	37E	639
290	8148313	UA0645	5209	73G	2246	2305	06:45	12/06/2011	03:48	business	39A	639
291	8148313	GK2100	14118	320	2279	2307	21:00	25/10/2018	01:44	economy	5C	89
291	8148313	GK2145	14118	320	2307	2279	21:45	24/11/2018	01:44	business	24G	489
292	8148313	CI2245	1756	738	2337	2276	22:45	04/12/2018	02:29	business	37J	543
292	8148313	CI1000	1756	738	2276	2337	10:00	27/12/2018	02:29	business	13D	543
293	6426083	W31015	20976	CR9	277	260	10:15	11/07/2015	01:12	economy	7D	51
293	6426083	W32245	20976	73G	260	277	22:45	03/08/2015	01:12	economy	5G	51
294	6426083	W30815	20976	DH4	260	6730	08:15	01/12/2018	00:59	business	14H	435
294	6426083	W31345	20976	73G	6730	260	13:45	15/12/2018	00:59	economy	5I	35
295	6426083	W30830	20976	CR9	9826	273	08:30	28/12/2018	01:11	business	19G	450
295	6426083	W31130	20976	CR9	273	9826	11:30	04/01/2019	01:11	business	24G	450
