"movie_id","movie_title_en","movie_title_fr","movie_year"
"21338","Much Ado About Nothing","Beaucoup de bruit pour rien","1993"
"21339","Eragon","Eragon","2006"
"21340","Mr. Jones","Mr. Jones","1993"
"21341","Little Miss Broadway","Hôtel à vendre","1938"
"21342","Mr. Wonderful","Mr. Wonderful","1993"
"21343","Rocky Balboa","Rocky Balboa","2006"
"21344","Mrs. Doubtfire","Madame Doubtfire","1993"
"21345","Naked","Naked","1993"
"21346","The Next Karate Kid","Miss Karaté Kid","1994"
"21347","No Escape","Absolom 2022","1994"
"21348","The Hobbit: An Unexpected Journey","Le Hobbit : Un voyage inattendu","2012"
"21349","North","L'Irrésistible North","1994"
"21350","Orlando","Orlando","1992"
"21351","A Perfect World","Un monde parfait","1993"
"21352","Philadelphia","Philadelphia","1993"
"21353","The Piano","La Leçon de piano","1993"
"21354","Poetic Justice","Poetic Justice","1993"
"21355","The Program","The Program","1993"
"21356","The Puppet Masters","Les Maîtres du monde","1994"
"21357","Radioland Murders","Radioland Murders","1994"
"21358","The Ref","Tel est pris qui croyait prendre","1994"
"21359","The Remains of the Day","Les Vestiges du jour","1993"
"21360","Renaissance Man","Opération Shakespeare","1994"
"21361","Rising Sun","Soleil levant","1993"
"21362","The Road to Wellville","Aux bons soins du docteur Kellogg","1994"
"21363","RoboCop 3","RoboCop 3","1993"
"21364","Robin Hood: Men in Tights","Sacré Robin des Bois","1993"
"21365","Romeo Is Bleeding","Romeo Is Bleeding","1993"
"21366","Romper Stomper","Romper Stomper","1992"
"21367","Ruby in Paradise","Ruby in Paradise","1993"
"21368","Fury","Furie","2014"
"21369","Rudy","Rudy","1993"
"21370","Kung Fu Cult Master","Evil Cult","1993"
"21371","Savage Nights","Les Nuits fauves","1992"
"21372","Schindler's List","La Liste de Schindler","1993"
"21373","The Scout","The Scout","1994"
"21374","Buying the Cow","Le Coup de Vénus","2002"
"21375","Searching for Bobby Fischer","À la recherche de Bobby Fischer","1993"
"21376","The Salvation","The Salvation","2014"
"21377","The Secret Garden","Le Jardin secret","1993"
"21378","The Grudge 3","The Grudge 3","2009"
"21379","Serial Mom","Serial Mother","1994"
"21380","The Shadow","The Shadow","1994"
"21381","Hyde Park on Hudson","Week-end royal","2012"
"21382","Shadowlands","Les Ombres du cœur","1993"
"21383","Short Cuts","Short Cuts","1993"
"21384","A Simple Twist of Fate","Le Cadeau du ciel","1994"
"21385","The Dam Busters","Les Briseurs de barrages","1955"
"21386","Sirens","Sirènes","1994"
"21387","Six Degrees of Separation","Six degrés de séparation","1993"
"21388","True Grit","Cent dollars pour un shérif","2010"
"21389","Sleepless in Seattle","Nuits blanches à Seattle","1993"
"21390","Sliver","Sliver","1993"
"21391","Tron: Legacy","Tron : L'Héritage","2010"
"21392","Blade Runner","Blade Runner","1982"
"21393","Son in Law","Son in Law","1993"
"21394","Another Year","Another Year","2010"
"21395","St. Vincent","St. Vincent","2014"
"21396","So I Married an Axe Murderer","Quand Harriet découpe Charlie !","1993"
"21397","Striking Distance","Piège en eaux troubles","1993"
"21398","The Cocoanuts","Noix de coco","1929"
"21399","Super Mario Bros.","Super Mario Bros.","1993"
"21400","Surviving the Game","Que la chasse commence","1994"
"21401","Terminal Velocity","Terminal Velocity","1994"
"21402","Thirty-Two Short Films About Glenn Gould","Thirty Two Short Films About Glenn Gould","1993"
"21403","Threesome","Deux garçons, une fille, trois possibilités","1994"
"21404","The Nightmare Before Christmas","L'Étrange Noël de monsieur Jack","1993"
"21405","The Three Musketeers","Les Trois Mousquetaires","1993"
"21406","Tombstone","Tombstone","1993"
"21407","Trial by Jury","Trial by Jury","1994"
"21408","True Romance","True Romance","1993"
"21409","Eden Lake","Eden Lake","2008"
"21410","The War Room","The War Room","1993"
"21411","The Pagemaster","Richard au pays des livres magiques","1994"
"21412","Paris, France","Paris, France","1993"
"21413","Coraline","Coraline","2009"
"21414","Killer","Tueur à gages","1994"
"21415","Welcome to the Dollhouse","Bienvenue dans l'âge ingrat","1995"
"21416","Germinal","Germinal","1993"
"21417","Chasers","Chasers","1994"
"21418","Cronos","Cronos","1993"
"21419","Kika","Kika","1993"
"21420","Bhaji on the Beach","Bhaji on the Beach","1993"
"21421","Little Big League","Little Big League","1994"
"21422","The Wedding Gift","The Wedding Gift","1994"
"21423","Ciao, Professore!","Ciao, Professore!","1992"
"21424","Spanking the Monkey","Spanking the Monkey","1994"
"21425","The Little Rascals","Les Chenapans","1994"
"21426","Andre","André, mon meilleur copain","1994"
"21427","How Do You Know","Comment savoir","2010"
"21428","Princess Caraboo","Princess Caraboo","1994"
"21429","The Celluloid Closet","The Celluloid Closet","1995"
"21430","Métisse","Métisse","1993"
"21431","The Brady Bunch Movie","La Tribu Brady","1995"
"21432","Home Alone","Maman, j'ai raté l'avion","1990"
"21433","Ghost","Ghost","1990"
"21434","Aladdin","Aladdin","1992"
"21435","Terminator 2: Judgment Day","Terminator 2 : Le Jugement dernier","1991"
"21436","Dances with Wolves","Danse avec les loups","1990"
"21437","Off the Map","Off the Map","2003"
"21438","Batman","Batman","1989"
"21439","The Silence of the Lambs","Le Silence des agneaux","1991"
"21440","Snow White and the Seven Dwarfs","Blanche-Neige et les Sept Nains","1937"
"21441","Beauty and the Beast","La Belle et la Bête","1991"
"21442","Chocolate","Chocolate","2008"
"21443","Pinocchio","Pinocchio","1940"
"21444","Pretty Woman","Pretty Woman","1990"
"21445","The Wild Bunch","La Horde sauvage","1969"
"21446","Love and a .45","L'Amour et un 45","1994"
"21447","Bye Bye, Love","Bye Bye Love","1995"
"21448","One Fine Day","Un beau jour","1996"
"21449","How to Make Love to a Woman","How to Make Love to a Woman","2010"
"21450","Candyman: Farewell to the Flesh","Candyman 2","1995"
"21451","Barney's Version","Le Monde de Barney","2010"
"21452","Fargo","Fargo","1996"
"21453","Violeta Went to Heaven","Violeta","2011"
"21454","Homeward Bound II: Lost in San Francisco","L'Incroyable Voyage II : À San Francisco","1996"
"21455","Heavy Metal","Métal hurlant","1981"
"21456","Hellraiser: Bloodline","Hellraiser: Bloodline","1996"
"21457","The Pallbearer","The Pallbearer","1996"
"21458","25 Watts","25 Watts","2001"
"21459","Jane Eyre","Jane Eyre","1996"
"21460","Loaded","Loaded","1994"
"21461","Bread and Chocolate","Pain et Chocolat","1973"
"21462","The Company Men","The Company Men","2010"
"21463","The Aristocats","Les Aristochats","1970"
"21464","The Flower of My Secret","La Fleur de mon secret","1995"
"21465","Ed","Ed","1996"
"21466","Scream of Stone","Cerro Torre, le cri de la roche","1991"
"21467","The Painted Veil","Le Voile des illusions","2006"
"21468","My Favorite Season","Ma saison préférée","1993"
"21469","A Thin Line Between Love and Hate","A Thin Line Between Love and Hate","1996"
"21470","The Last Supper","L'Ultime Souper","1995"
"21471","Primal Fear","Peur primale","1996"
"21472","Yossi","Yossi","2012"
"21473","Carried Away","Carried Away","1996"
"21474","All Dogs Go to Heaven 2","Charlie 2","1996"
"21475","Land and Freedom","Land and Freedom","1995"
"21476","Denise Calls Up","Denise au téléphone","1995"
"21477","Push","Push","2009"
"21478","A Family Thing","A Family Thing","1996"
"21479","Sgt. Bilko","Sergent Bilko","1996"
"21480","Jack and Sarah","Jack et Sarah","1995"
"21481","Girl 6","Girl 6","1996"
"21482","Diabolique","Diabolique","1996"
"21483","Last Knights","L'Honneur des guerriers","2015"
"21484","Courage Under Fire","À l'épreuve du feu","1996"
"21485","Mission: Impossible","Mission impossible","1996"
"21486","Moll Flanders","Moll Flanders, ou les mémoires d'une courtisane","1996"
"21487","Das Superweib","Das Superweib","1996"
"21488","Dragonheart","Cœur de dragon","1996"
"21489","The Jinx: The Life and Deaths of Robert Durst","The Jinx: The Life and Deaths of Robert Durst","2015"
"21490","Eddie","Eddie","1996"
"21491","Zero Dark Thirty","Zero Dark Thirty","2012"
"21492","Neighbouring Sounds","Les Bruits de Recife","2012"
"21493","Purple Noon","Plein Soleil","1960"
"21494","James and the Giant Peach","James et la Pêche géante","1996"
"21495","Fear","Fear","1996"
"21496","Kids in the Hall: Brain Candy","Kids in the Hall: Brain Candy","1996"
"21497","The International","L'Enquête","2009"
"21498","Faithful","Faithful","1996"
"21499","Underground","Underground","1995"
"21500","The Plague Dogs","The Plague Dogs","1982"
"21501","Two Lovers","Two Lovers","2008"
"21502","He's Just Not That Into You","Ce que pensent les hommes","2009"
"21503","Bloodsport 2","Bloodsport 2","1996"
"21504","Song of the Little Road","La Complainte du sentier","1955"
"21505","Unleashed","Danny the Dog","2005"
"21506","The World of Apu","Le Monde d'Apu","1959"
"21507","The Good Shepherd","Raisons d'État","2006"
"21508","Mystery Science Theater 3000: The Movie","Mystery Science Theater 3000: The Movie","1996"
"21509","Dreamgirls","Dreamgirls","2006"
"21510","Space Jam","Space Jam","1996"
"21511","Barbarella","Barbarella","1968"
"21512","Some Folks Call It a Sling Blade","Some Folks Call It a Sling Blade","1993"
"21513","The Run of the Country","The Run of the Country","1995"
"21514","Alphaville","Alphaville, une étrange aventure de Lemmy Caution","1965"
"21515","Coup de torchon","Coup de torchon","1981"
"21516","It's My Party","Le Dernier Anniversaire","1996"
"21517","Country Life","Country Life","1994"
"21518","Operation Dumbo Drop","Operation Dumbo Drop","1995"
"21519","Zerophilia","Zerophilia","2005"
"21520","The Promise","Wu ji, la légende des cavaliers du vent","1995"
"21521","Mrs. Winterbourne","Mrs. Winterbourne","1996"
"21522","Solo","Le Guerrier d'acier","1996"
"21523","The Substitute","The Substitute","1996"
"21524","True Crime","True Crime","1996"
"21525","Butterfly Kiss","Butterfly Kiss","1995"
"21526","Feeling Minnesota","Feeling Minnesota","1996"
"21527","Delta of Venus","Delta of Venus","1995"
"21528","Angus","Angus","1995"
"21529","Fire with Fire","Fire with Fire","2012"
"21530","Faces","Faces","1968"
"21531","Warm Bodies","Warm Bodies","2013"
"21532","Boys","Boys","1996"
"21533","The Quest","Le Grand Tournoi","1996"
"21534","Cosi","Cosi","1996"
"21535","Mulholland Falls","Les Hommes de l'ombre","1996"
"21536","The Truth About Cats & Dogs","Entre chiens et chats","1996"
"21537","Oliver & Company","Oliver et Compagnie","1988"
"21538","Celtic Pride","À la gloire des Celtics","1996"
"21539","Flipper","Flipper","1996"
"21540","Uuno Turhapuro","Uuno Turhapuro","1973"
"21541","Dead Man","Dead Man","1995"
"21542","Pek Yakında","Pek Yakında","2014"
"21543","The Horseman on the Roof","Le Hussard sur le toit","1995"
"21544","The Visitors","Les Visiteurs","1993"
"21545","Multiplicity","Mes doubles, ma femme et moi","1996"
"21546","Wallace & Gromit: The Best of Aardman Animation","Wallace & Gromit: The Best of Aardman Animation","1996"
"21547","Halfmoon","Halfmoon","1995"
"21548","The Haunted World of Edward D. Wood Jr.","The Haunted World of Edward D. Wood Jr.","1996"
"21549","The Craft","Dangereuse Alliance","1996"
"21550","The Great White Hype","The Great White Hype","1996"
"21551","Star Wars: Episode III - Revenge of the Sith","Star Wars, épisode III : La Revanche des Sith","2005"
"21552","Last Dance","Dernière Danse","1996"
"21553","Woman in Gold","La Femme au tableau","2015"
"21554","Kicking & Screaming","Match en famille","2005"
"21555","Wrong","Wrong","2012"
"21556","Cold Comfort Farm","La Ferme du mauvais sort","1995"
"21557","Heaven's Prisoners","Vengeance froide","1996"
"21558","Monster-in-Law","Sa mère ou moi !","2005"
"21559","The Rock","Rock","1996"
"21560","Cemetery Man","Dellamorte Dellamore","1994"
"21561","Twister","Twister","1996"
"21562","Barb Wire","Barb Wire","1996"
"21563","Ghost in the Shell","Ghost in the Shell","1995"
"21564","Thinner","La Peau sur les os","1996"
"21565","Spy Hard","Agent zéro zéro","1996"
"21566","Wallace & Gromit: A Close Shave","Rasé de près","1995"
"21567","Force of Evil","L'Enfer de la corruption","1948"
"21568","I Saw the Devil","J'ai rencontré le Diable","2010"
"21569","The Stupids","The Stupids","1996"
"21570","The Arrival","The Arrival","1996"
"21571","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","Docteur Folamour","1964"
"21572","The Decameron","Le Décaméron","1971"
"21573","A Month by the Lake","Romance sur le lac","1995"
"21574","Gold Diggers: The Secret of Bear Mountain","Gold Diggers: The Secret of Bear Mountain","1995"
"21575","Kim","Kim","1950"
"21576","Carmen Miranda: Bananas Is My Business","Carmen Miranda: Bananas is my Business","1994"
"21577","Samba","Samba","2014"
"21578","Ashes of Time","Les Cendres du temps","1994"
"21579","Freedom Writers","Écrire pour exister","2007"
"21580","Maya Lin: A Strong Clear Vision","Maya Lin: a Strong Clear Vision","1994"
"21581","Stalingrad","Stalingrad","1993"
"21582","Futurama: Into the Wild Green Yonder","Vous prendrez bien un dernier vert ?","2009"
"21583","The Phantom","Le Fantôme du Bengale","1996"
"21584","Striptease","Striptease","1996"
"21585","Heavy","Heavy","1995"
"21586","Jack","Jack","1996"
"21587","When the Levees Broke: A Requiem in Four Acts","Katrina","2006"
"21588","I Shot Andy Warhol","I Shot Andy Warhol","1996"
"21589","The Grass Harp","The Grass Harp","1995"
"21590","Marlene Dietrich: Shadow and Light","Marlene Dietrich: Shadow and Light","1996"
"21591","Spirits of the Dead","Histoires extraordinaires","1968"
"21592","Frontier(s)","Frontière(s)","2007"
"21593","Trainspotting","Trainspotting","1996"
"21594","Til There Was You","Till There Was You","1997"
"21595","Independence Day","Independence Day","1996"
"21596","Inland Empire","Inland Empire","2006"
"21597","Comet in Moominland","Comet in Moominland","1992"
"21598","Our Little Girl","Notre petite fille","1935"
"21599","A Very Murray Christmas","A Very Murray Christmas","2015"
"21600","Stealing Beauty","Beauté volée","1996"
"21601","The Fan","Le Fan","1996"
"21602","The Hunchback of Notre Dame","Le Bossu de Notre-Dame","1996"
"21603","The Cable Guy","Disjoncté","1996"
"21604","Poor Little Rich Girl","Poor Little Rich Girl","1936"
"21605","Kingpin","Kingpin","1996"
"21606","Eraser","L'Effaceur","1996"
"21607","The Gate of Heavenly Peace","The Gate of Heavenly Peace","1995"
"21608","The Nutty Professor","Docteur Jerry et Mister Love","1996"
"21609","The Snow Walker","The Snow Walker","2003"
"21610","My Life and Times With Antonin Artaud","My Life and Times With Antonin Artaud","1993"
"21611","Daylight","Daylight","1996"
"21612","Afro Samurai: Resurrection","Afro Samurai: Resurrection","2009"
"21613","The Frighteners","Fantômes contre fantômes","1996"
"21614","Lone Star","Lone Star","1996"
"21615","Harriet the Spy","Harriet la petite espionne","1996"
"21616","Phenomenon","Phénomène","1996"
"21617","Walking and Talking","Mariage ou Célibat","1996"
"21618","The Guilt Trip","Maman, j'ai raté ma vie","2012"
"21619","She's the One","Petits mensonges entre frères","1996"
"21620","A Time to Kill","Le Droit de tuer ?","1996"
"21621","The History Boys","The History Boys","2006"
"21622","American Buffalo","American Buffalo","1996"
"21623","Alaska","Alaska","1996"
"21624","Fled","Liens d'acier","1996"
"21625","Notes on a Scandal","Chronique d'un scandale","2006"
"21626","Jack Reacher","Jack Reacher","2012"
"21627","Kazaam","Kazaam","1996"
"21628","Django Unchained","Django Unchained","2012"
"21629","This Is 40","40 ans : Mode d'emploi","2012"
"21630","Larger Than Life","Un éléphant sur les bras","1996"
"21631","The Rewrite","Les Mots pour lui dire","2014"
"21632","Two Deaths","Two Deaths","1995"
"21633","A Very Brady Sequel","A Very Brady Sequel","1996"
"21634","The Uninvited","La Falaise mystérieuse","1944"
"21635","Death in the Garden","La Mort en ce jardin","1956"
"21636","Kaspar Hauser","Kaspar Hauser","1993"
"21637","Bad Guy","Bad Guy","2001"
"21638","The Adventures of Pinocchio","Pinocchio","1996"
"21639","Joe's Apartment","Bienvenue chez Joe","1996"
"21640","The First Wives Club","Le Club des ex","1996"
"21641","Stonewall","Stonewall","1995"
"21642","Ransom","La Rançon","1996"
"21643","High School High","High School High","1996"
